DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-03-04 14:58:06,668,1197,0,1618.553,4269.349,598.5,73.984,44279.5,0,0,0.317,611.966
2025-03-04 14:58:08,688,1262,0,1621.521,4438.984,631,72.863,45976.5,0,0,0.271,618.775
2025-03-04 14:58:10,708,1359,0,2095.759,6075.815,679.5,73.355,49844.5,0,0,0.246,1098.169
2025-03-04 14:58:12,728,1434,0,1002.015,64.198,717,74,53058,0,0,0.261,1.312
2025-03-04 14:58:14,748,1484,0,1003.957,65.44,742,74,54908,0,0,0.259,1.241
2025-03-04 14:58:16,769,1278,0,1003.349,65.404,639,74,47286,0,0,0.284,1.52
2025-03-04 14:58:18,789,1076,0,1007.654,110.677,538,73.989,39806,0,0,0.282,3.766
2025-03-04 14:58:20,808,1138,0,1024.612,290.729,569,72.4,41195.5,0,0,0.264,25.314
2025-03-04 14:58:22,829,1221,0,1149.372,887.394,610.5,73.414,44819,0,0,0.233,145.932
2025-03-04 14:58:24,848,1301,0,1076.412,727.08,650.5,73.945,48101,0,0,0.261,73.802
2025-03-04 14:58:26,868,1395,0,1209.574,1386.764,697.5,73.574,51318,0,0,0.201,206.87
2025-03-04 14:58:28,888,1455,0,1124.144,1211.421,727.5,73.872,53742,0,0,0.164,120.564
2025-03-04 14:58:30,908,1558,0,1250.15,1845.941,779,72.696,56630.5,0,0,0.221,251.187
2025-03-04 14:58:32,928,1625,0,1079.401,1076.056,812.5,73.308,59563,0,0,0.164,76.725
2025-03-04 14:58:34,948,1703,0,1326.883,2377.056,851.5,73.605,62674.5,0,0,0.226,324.697
2025-03-04 14:58:36,968,1786,0,1085.973,1281.144,893,73.779,65885,0,0,0.236,81.674
2025-03-04 14:58:38,989,1860,0,1387.955,2866.43,930,72.884,67782.5,0,0,0.141,386.095
2025-03-04 14:58:40,1000,1968,0,1418.289,3109.883,984,73.727,72547.5,0,0,0.223,413.367
2025-03-04 14:58:42,1000,2002,0,1003.286,65.513,1001,74,74074,0,0,0.491,1.558
2025-03-04 14:58:44,1000,1997,0,1003.259,66.632,998.5,74,73889,0,0,0.469,1.487
2025-03-04 14:58:46,1000,1094,0,1003.697,64.368,547,74,40478,0,0,0.509,1.519
2025-03-04 14:58:48,1000,4,0,3772.5,103.708,2,71.5,143,0,0,0.25,2730.75
2025-03-04 14:58:50,1000,14,0,2842.071,1859.631,7,72.786,509.5,0,0,0.571,1851.929
2025-03-04 14:58:52,1000,79,0,3278.278,2634.865,39.5,72.658,2870,0,0,0.506,2278.494
2025-03-04 14:58:54,1000,114,0,1896.798,2395.484,57,73.202,4172.5,0,0,0.456,893.649
2025-03-04 14:58:56,1000,151,0,2202.808,3148.652,75.5,73.748,5568,0,0,0.47,1194.371
2025-03-04 14:58:58,1000,195,0,2644.795,4017.095,97.5,73.277,7144.5,0,0,0.462,1641.359
2025-03-04 14:59:00,1000,270,0,2371.844,3957.78,135,73.878,9973.5,0,0,0.304,1373.652
2025-03-04 14:59:02,1000,281,0,1344.021,2254.844,140.5,72.929,10246.5,0,0,0.295,334.495
2025-03-04 14:59:04,1000,356,0,2997.25,5531.817,178,74.219,13211,0,0,0.317,1995.857
2025-03-04 14:59:06,1000,368,0,1165.682,1775.619,184,74.451,13699,0,0,0.389,161.462
2025-03-04 14:59:08,1000,402,0,2708.022,5897.867,201,73.59,14791.5,0,0,0.396,1705.823
2025-03-04 14:59:10,1000,442,0,1322.387,2726.449,221,73.072,16149,0,0,0.337,320.64
2025-03-04 14:59:12,1000,471,0,2579.822,6145.474,235.5,72.004,16957,0,0,0.363,1575.318
2025-03-04 14:59:14,1000,521,0,1585.678,3947.78,260.5,73.668,19190.5,0,0,0.367,580.344
2025-03-04 14:59:16,1000,557,0,2592.971,6650.416,278.5,72.978,20324.5,0,0,0.402,1587.546
2025-03-04 14:59:18,1000,606,0,1896.363,5242.7,303,71.546,21678.5,0,0,0.376,892.186
2025-03-04 14:59:20,1000,647,0,2306.318,6476.999,323.5,74.162,23991.5,0,0,0.447,1300.657
2025-03-04 14:59:22,1000,690,0,1776.048,5207.923,345,72.648,25063.5,0,0,0.199,777.09
2025-03-04 14:59:24,1000,718,0,2199.121,6564.373,359,73.662,26444.5,0,0,0.164,1194.809
2025-03-04 14:59:26,1000,789,0,1798.144,5538.442,394.5,73.853,29135,0,0,0.144,798.176
2025-03-04 14:59:28,1000,812,0,2281.695,7167.229,406,73.161,29703.5,0,0,0.183,1278.828
2025-03-04 14:59:30,1000,871,0,2373.963,7510.187,435.5,74.534,32459.5,0,0,0.142,1369.961
2025-03-04 14:59:32,1000,900,0,1308.676,3705.835,450,73.743,33184.5,0,0,0.169,304.932
2025-03-04 14:59:34,1000,914,0,2099.896,7144.647,457,73.73,33694.5,0,0,0.178,1096.995
2025-03-04 14:59:36,1000,997,0,2981.798,9672.745,498.5,72.634,36208,0,0,0.178,1979.866
2025-03-04 14:59:38,1000,1024,0,1258.15,3619.35,512,73.396,37578.5,0,0,0.149,254.779
2025-03-04 14:59:40,1000,1082,0,2475.497,8690.011,541,73.764,39906.5,0,0,0.179,1468.711
2025-03-04 14:59:42,1000,1121,0,2138.574,7843.709,560.5,73.733,41327.5,0,0,0.239,1136.711
2025-03-04 14:59:44,1000,1136,0,1259.254,3812.342,568,73.317,41644,0,0,0.232,254.455
2025-03-04 14:59:46,1000,1143,233,1107.271,2496.822,571.5,72.254,41293,0,0,0.331,210.85
2025-03-04 14:59:48,1000,1798,194,1002.678,64.489,899,73,65627,0,0,0.18,34.794
2025-03-04 14:59:50,1000,2011,0,1005.539,64.928,1005.5,73,73401.5,0,0,0.166,1.506
2025-03-04 14:59:52,1000,1199,0,1003.397,64.961,599.5,73,43763.5,0,0,0.134,1.368
2025-03-04 14:59:54,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 14:59:56,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 14:59:58,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:00:00,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:00:02,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:00:04,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:00:06,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:00:08,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:00:10,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:00:12,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:00:14,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:00:16,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:00:18,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:00:20,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:00:22,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:00:24,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:00:26,1000,1,0,35477,0,0.5,73,36.5,0,0,0,34382
2025-03-04 15:00:28,1000,11,0,27326.909,16146.921,5.5,72.727,400,0,0,0.364,26330.909
2025-03-04 15:00:30,1000,37,0,14182.216,17891.941,18.5,73.649,1362.5,0,0,0.378,13169.946
2025-03-04 15:00:32,1000,64,0,7174,14347.135,32,73.297,2345.5,0,0,0.453,6173.172
2025-03-04 15:00:34,1000,129,0,13217.31,18905.938,64.5,73.457,4738,0,0,0.364,12212.023
2025-03-04 15:00:36,1000,152,0,3886.164,10842.281,76,73.98,5622.5,0,0,0.368,2876.993
2025-03-04 15:00:38,1000,196,0,5644.903,13763.598,98,73.929,7245,0,0,0.383,4640.097
2025-03-04 15:00:40,1000,232,0,4875.728,12964.707,116,73.276,8500,0,0,0.366,3872.224
2025-03-04 15:00:42,1000,285,0,5687.846,14488.371,142.5,73.302,10445.5,0,0,0.302,4687.246
2025-03-04 15:00:44,1000,315,0,3596.556,11230.693,157.5,73.244,11536,0,0,0.356,2598.975
2025-03-04 15:00:46,1000,372,0,4436.892,13077.012,186,73.344,13642,0,0,0.298,3435.272
2025-03-04 15:00:48,1000,400,0,3361.37,11214.347,200,73.955,14791,0,0,0.338,2363.227
2025-03-04 15:00:50,1000,477,0,6919.922,17486.946,238.5,73.514,17533,0,0,0.342,5918.86
2025-03-04 15:00:52,1000,502,379,1122.99,2676.535,251,75,18825,0,0,0.365,359.685
2025-03-04 15:00:54,1000,1658,368,1002.609,65.108,829,75,62175,0,0,0.279,1.362
2025-03-04 15:00:56,1000,1983,0,1003.459,67.221,991.5,75,74362.5,0,0,0.306,1.393
2025-03-04 15:00:58,1000,1284,0,1004.796,66.58,642,75,48150,0,0,0.236,1.479
2025-03-04 15:01:00,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:02,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:04,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:06,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:08,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:10,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:12,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:14,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:16,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:18,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:20,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:22,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:24,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:26,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:28,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:30,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:32,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:34,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:36,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:38,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:40,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:42,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:44,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:46,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:48,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:50,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:52,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:01:54,1000,0,0,0,0,0,0,0,0,0,0,0
