DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-03-04 14:51:12,569,1118,0,1005.543,66.575,559,76,42484,0,0,0.628,1.942
2025-03-04 14:51:14,589,1165,0,1004.169,63.46,582.5,76,44270,0,0,0.401,1.651
2025-03-04 14:51:16,609,1201,0,1003.501,64.367,600.5,76.207,45762.5,0,0,0.557,1.928
2025-03-04 14:51:18,630,1242,0,1001.183,66.3,621,77,47817,0,0,0.372,1.512
2025-03-04 14:51:20,650,1243,0,1003.211,66.604,621.5,77,47855.5,0,0,0.569,1.549
2025-03-04 14:51:22,670,1369,0,1004.842,64.84,684.5,77.003,52708.5,0,0,0.598,1.829
2025-03-04 14:51:24,690,1351,0,1007.466,65.968,675.5,77,52013.5,0,0,0.848,2.451
2025-03-04 14:51:26,710,1400,0,1006.758,67.002,700,77,53900,0,0,0.462,1.711
2025-03-04 14:51:28,729,1436,0,1005.429,65.923,718,76.994,55282,0,0,0.458,2.178
2025-03-04 14:51:30,749,1479,0,1004.191,64.731,739.5,77,56941.5,0,0,0.34,1.474
2025-03-04 14:51:32,769,1513,0,1006.242,64.106,756.5,77,58250.5,0,0,0.428,1.47
2025-03-04 14:51:34,789,1562,0,1006.81,64.007,781,76.764,59953,0,0,0.627,2.306
2025-03-04 14:51:36,809,1600,0,1004.548,65.341,800,76,60800,0,0,0.459,1.846
2025-03-04 14:51:38,830,1643,0,1005.027,64.95,821.5,76,62434,0,0,0.468,1.58
2025-03-04 14:51:40,850,1684,0,1002.866,64.818,842,76.24,64194.5,0,0,0.451,2.153
2025-03-04 14:51:42,869,1722,0,1000.499,66.445,861,77,66297,0,0,0.415,1.377
2025-03-04 14:51:44,889,1756,0,1001.888,65.898,878,77,67606,0,0,0.44,1.472
2025-03-04 14:51:46,910,1810,0,1003.777,67.791,905,77.004,69688.5,0,0,0.525,1.658
2025-03-04 14:51:48,930,1841,0,1001.978,65.877,920.5,77,70878.5,0,0,0.571,1.607
2025-03-04 14:51:50,950,1883,0,1002.414,65.438,941.5,77,72495.5,0,0,0.443,1.491
2025-03-04 14:51:52,970,1923,0,1002.573,64.779,961.5,77.256,74282,0,0,0.585,1.658
2025-03-04 14:51:54,991,1953,0,1005.386,65.322,976.5,78,76167,0,0,0.596,1.841
2025-03-04 14:51:56,1000,1994,0,1010.514,66.648,997,78,77766,0,0,1.249,6.309
2025-03-04 14:51:58,1000,1982,0,1007.809,68.76,991,77.73,77030.5,0,0,0.886,3.829
2025-03-04 14:52:00,1000,2005,0,1003.518,65.994,1002.5,77,77192.5,0,0,0.417,1.95
2025-03-04 14:52:02,1000,1996,0,1005.603,64.765,998,77,76846,0,0,0.451,1.793
2025-03-04 14:52:04,1000,2000,0,1004.354,65.303,1000,76.993,76992.5,0,0,0.41,1.486
2025-03-04 14:52:06,1000,1992,0,1004.891,63.89,996,77,76692,0,0,0.456,1.526
2025-03-04 14:52:08,1000,1994,0,1005.429,65.545,997,77,76769,0,0,0.426,1.597
2025-03-04 14:52:10,1000,2008,0,1001.677,65.75,1004,77,77308,0,0,0.305,1.776
2025-03-04 14:52:12,1000,2003,0,1000.52,64.583,1001.5,77,77115.5,0,0,0.251,1.294
2025-03-04 14:52:14,1000,1992,0,1005.574,66.015,996,77,76692,0,0,0.403,1.37
2025-03-04 14:52:16,1000,1990,0,1005.964,65.912,995,77.011,76625.5,0,0,0.524,2.059
2025-03-04 14:52:18,1000,1988,0,1009.205,66.78,994,77,76538,0,0,0.558,4.036
2025-03-04 14:52:20,1000,1992,0,1004.417,66.354,996,77,76692,0,0,0.551,1.71
2025-03-04 14:52:22,1000,2004,0,1002.262,64.462,1002,77.285,77440,0,0,0.428,1.678
2025-03-04 14:52:24,1000,2114,0,1005.89,66.649,1057,78,82446,0,0,0.667,3.093
2025-03-04 14:52:26,1000,1997,0,1004.789,64.514,998.5,78,77883,0,0,0.745,2.385
2025-03-04 14:52:28,1000,1999,0,1003.534,65.25,999.5,76.902,76864,0,0,0.575,2.047
2025-03-04 14:52:30,1000,1987,0,1004.186,64.293,993.5,75,74512.5,0,0,0.455,1.505
2025-03-04 14:52:32,1000,2010,0,1005.433,64.51,1005,75,75375,0,0,0.501,1.726
2025-03-04 14:52:34,1000,2001,0,1002.657,65.975,1000.5,75.76,75798,0,0,0.488,1.59
2025-03-04 14:52:36,1000,1994,0,1006.427,63.881,997,77,76769,0,0,0.504,1.59
2025-03-04 14:52:38,1000,1502,0,1005.525,66.126,751,77,57827,0,0,0.531,1.997
2025-03-04 14:52:41,1000,2004,0,1005.47,65.204,1002,77.15,77304.5,0,0,0.442,1.748
2025-03-04 14:52:43,1000,1988,0,1004.347,65.164,994,78,77532,0,0,0.492,1.872
2025-03-04 14:52:45,1000,2004,0,1002.372,65.118,1002,78,78156,0,0,0.554,1.757
2025-03-04 14:52:47,1000,1993,0,1006.389,65.234,996.5,78,77727,0,0,0.481,1.797
2025-03-04 14:52:49,1000,2006,0,1003.058,66.816,1003,78,78234,0,0,0.522,1.709
2025-03-04 14:52:51,1000,1981,0,1005.49,68.3,990.5,78,77259,0,0,0.528,1.691
2025-03-04 14:52:53,1000,2021,0,1002.649,67.276,1010.5,77.351,78163.5,0,0,0.43,2.088
2025-03-04 14:52:55,1000,2007,0,1004.323,64.388,1003.5,74,74259,0,0,0.596,1.926
2025-03-04 14:52:57,1000,1984,0,1004.496,64.711,992,74,73408,0,0,0.533,1.801
2025-03-04 14:52:59,1000,2011,0,1006.191,66.515,1005.5,74.774,75185,0,0,0.57,1.669
2025-03-04 14:53:01,1000,2002,0,1002.854,67.482,1001,78,78078,0,0,0.534,1.667
2025-03-04 14:53:03,1000,1998,0,1004.736,64.028,999,78,77922,0,0,0.532,1.88
2025-03-04 14:53:05,1000,1984,0,1003.521,66.083,992,77.794,77171.5,0,0,0.548,2.215
2025-03-04 14:53:07,1000,2023,0,1004.277,67.206,1011.5,77,77885.5,0,0,0.526,1.838
2025-03-04 14:53:09,1000,2003,0,1003.905,67.039,1001.5,77,77115.5,0,0,0.645,1.941
2025-03-04 14:53:11,1000,1999,0,1003.133,65.706,999.5,76.803,76764.5,0,0,0.456,3.232
2025-03-04 14:53:13,1000,1987,0,1004.346,65.16,993.5,76,75506,0,0,0.53,1.667
2025-03-04 14:53:15,1000,2000,0,1006.991,66.649,1000,76,76000,0,0,0.629,2.14
2025-03-04 14:53:17,1000,1985,0,1004.683,65.889,992.5,76.65,76075.5,0,0,0.552,1.826
2025-03-04 14:53:19,1000,2012,0,1002.065,65.843,1006,79,79474,0,0,0.422,1.55
2025-03-04 14:53:21,1000,2003,0,1004.868,67.025,1001.5,79,79118.5,0,0,0.561,2.084
2025-03-04 14:53:23,1000,2003,0,1007.459,70.852,1001.5,77.832,77948.5,0,0,0.52,4.029
2025-03-04 14:53:25,1000,1987,0,1005.355,65.208,993.5,73,72525.5,0,0,0.427,1.625
2025-03-04 14:53:27,1000,2013,0,1003.433,65.903,1006.5,73,73474.5,0,0,0.493,1.695
2025-03-04 14:53:29,1000,1993,0,1004.59,67.038,996.5,73.553,73296,0,0,0.517,2.189
2025-03-04 14:53:31,1000,1998,0,1003.415,66.275,999,75,74925,0,0,0.547,1.782
2025-03-04 14:53:33,1000,2000,0,1003.129,67.433,1000,75,75000,0,0,0.559,1.613
2025-03-04 14:53:35,1000,2005,0,1004.673,66.048,1002.5,75.545,75734,0,0,0.631,1.824
2025-03-04 14:53:37,1000,2050,0,1005.091,65.995,1025,77,78925,0,0,0.564,1.897
2025-03-04 14:53:39,1000,1994,0,1004.994,66.087,997,77,76769,0,0,0.521,1.765
2025-03-04 14:53:41,1000,2003,0,1004.482,65.151,1001.5,77.301,77416.5,0,0,0.419,1.829
2025-03-04 14:53:43,1000,1988,0,1006.694,67.317,994,78,77532,0,0,0.487,1.717
2025-03-04 14:53:45,1000,1994,0,1006.336,66.263,997,78,77766,0,0,0.529,1.698
2025-03-04 14:53:47,1000,1992,0,1004.438,64.424,996,77.662,77351,0,0,0.559,2.242
2025-03-04 14:53:49,1000,2016,0,1004.303,65.343,1008,77,77616,0,0,0.558,1.68
2025-03-04 14:53:51,1000,1987,0,1004.727,64.144,993.5,77,76499.5,0,0,0.621,1.802
2025-03-04 14:53:53,1000,2005,0,1004.952,67.503,1002.5,77,77193,0,0,0.656,2.447
2025-03-04 14:53:55,1000,2008,0,1003.148,64.598,1004,77,77308,0,0,0.448,1.465
2025-03-04 14:53:57,1000,2004,0,1001.196,66.129,1002,77,77154,0,0,0.511,1.487
2025-03-04 14:53:59,1000,2014,0,1004.055,65.938,1007,77.002,77541.5,0,0,0.504,1.569
2025-03-04 14:54:01,1000,2012,0,1002.593,65.041,1006,77,77462,0,0,0.417,1.357
2025-03-04 14:54:03,1000,1995,0,1003.514,63.835,997.5,77,76807.5,0,0,0.486,1.428
2025-03-04 14:54:05,1000,2001,0,1007.643,67.703,1000.5,76.982,77020,0,0,0.478,1.783
2025-03-04 14:54:07,1000,1995,0,1003.82,64.219,997.5,77,76807.5,0,0,0.416,1.542
2025-03-04 14:54:09,1000,1992,0,1005.312,64.689,996,77,76692,0,0,0.468,1.552
2025-03-04 14:54:11,1000,2004,0,1002.958,65.992,1002,77.379,77534,0,0,0.521,1.423
2025-03-04 14:54:13,1000,1996,0,1004.991,65.566,998,78,77844,0,0,0.545,1.681
2025-03-04 14:54:15,1000,2001,0,1004.586,65.543,1000.5,78,78039,0,0,0.489,1.764
2025-03-04 14:54:17,1000,2022,0,1004.523,66.262,1011,77.588,78441,0,0,0.579,2.209
2025-03-04 14:54:19,1000,1987,0,1004.389,64.332,993.5,77,76499.5,0,0,0.397,1.488
2025-03-04 14:54:21,1000,1993,0,1002.871,65.04,996.5,77,76730.5,0,0,0.46,1.519
2025-03-04 14:54:23,1000,2011,0,1005.196,66.568,1005.5,75.804,76221,0,0,0.486,1.664
2025-03-04 14:54:25,1000,2013,0,1003.291,64.979,1006.5,74,74481,0,0,0.493,1.53
2025-03-04 14:54:27,1000,1998,0,1002.438,65.453,999,74,73926,0,0,0.482,1.775
2025-03-04 14:54:29,1000,1988,0,1008.164,65.674,994,74.921,74471,0,0,0.577,2.935
2025-03-04 14:54:31,1000,2022,0,1003.568,65.633,1011,76,76836,0,0,0.415,1.614
2025-03-04 14:54:33,1000,1988,0,1003.557,65.175,994,76,75544,0,0,0.495,1.693
2025-03-04 14:54:35,1000,2002,0,1004.556,63.478,1001,76.88,76956.5,0,0,0.544,1.647
2025-03-04 14:54:37,1000,2005,0,1001.797,64.356,1002.5,78,78195,0,0,0.507,1.684
2025-03-04 14:54:39,1000,2001,0,1003.475,67.737,1000.5,78,78039,0,0,0.464,1.474
2025-03-04 14:54:41,1000,2004,0,1002.937,65.942,1002,77.535,77690.5,0,0,0.448,1.525
2025-03-04 14:54:43,1000,2003,0,1005.047,66.039,1001.5,77,77115.5,0,0,0.488,1.697
2025-03-04 14:54:45,1000,2006,0,1003.875,65.969,1003,77,77231,0,0,0.479,1.583
2025-03-04 14:54:47,1000,1498,0,1010.043,69.387,749,76.694,57443.5,0,0,0.591,5.315
2025-03-04 14:54:49,1000,1994,0,1007.222,65.697,997,76,75772,0,0,0.568,1.66
2025-03-04 14:54:51,1000,1994,0,1004.871,67.777,997,76,75772,0,0,0.516,1.55
2025-03-04 14:54:53,1000,2049,0,1004.155,65.983,1024.5,76.273,78142,0,0,0.503,1.658
2025-03-04 14:54:55,1000,1947,0,1006.773,64.702,973.5,77,74959.5,0,0,0.605,2.103
2025-03-04 14:54:57,1000,2010,0,1006.065,67.166,1005,77,77385,0,0,0.466,1.53
2025-03-04 14:54:59,1000,1980,0,1005.106,64.72,990,77.257,76484.5,0,0,0.689,2.303
2025-03-04 14:55:01,1000,2007,0,1004.351,67.052,1003.5,78,78273,0,0,0.528,1.546
2025-03-04 14:55:03,1000,1993,0,1004.708,64.798,996.5,78,77727,0,0,0.555,2.167
2025-03-04 14:55:05,1000,2053,0,1004.678,66.811,1026.5,77.701,79760,0,0,0.501,1.955
2025-03-04 14:55:07,1000,2025,0,1007.185,64.869,1012.5,77,77962.5,0,0,0.612,2.27
2025-03-04 14:55:09,1000,1997,0,1005.213,65.141,998.5,77,76884.5,0,0,0.494,1.996
