DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-03-04 15:30:00,1000,14,0,6947.214,3118.694,7,73.143,512,0,0,0.286,5923.786
2025-03-04 15:30:02,1000,35,0,3117.714,3901.857,17.5,74.171,1298,0,0,0.343,2114.229
2025-03-04 15:30:04,1000,85,0,4906.188,5310.874,42.5,73.435,3121,0,0,0.435,3904.682
2025-03-04 15:30:06,1000,146,0,4429.925,5889.722,73,73.212,5344.5,0,0,0.288,3429.849
2025-03-04 15:30:08,1000,190,0,1755.416,3197.296,95,74.226,7051.5,0,0,0.237,753.989
2025-03-04 15:30:10,1000,211,0,2174.749,4397.278,105.5,72.573,7656.5,0,0,0.294,1173.09
2025-03-04 15:30:12,1000,252,0,2893.353,5695.919,126,73.016,9200,0,0,0.349,1892.853
2025-03-04 15:30:14,1000,305,0,2077.121,4580.928,152.5,72.843,11108.5,0,0,0.344,1078.118
2025-03-04 15:30:16,1000,347,0,2786.259,6140.153,173.5,72.844,12638.5,0,0,0.323,1783.778
2025-03-04 15:30:18,1000,378,0,1859.267,4501.398,189,73.923,13971.5,0,0,0.397,851.394
2025-03-04 15:30:20,1000,449,0,2966.971,6983.101,224.5,73.875,16585,0,0,0.332,1965.443
2025-03-04 15:30:22,1000,475,0,2499.549,6450.671,237.5,73.137,17370,0,0,0.303,1490.16
2025-03-04 15:30:24,1000,514,0,1929.665,5316.487,257,74.465,19137.5,0,0,0.305,923.416
2025-03-04 15:30:26,1000,571,0,2445.704,6741.552,285.5,72.641,20739,0,0,0.326,1442.289
2025-03-04 15:30:28,1000,581,0,1977.387,5778.752,290.5,72.219,20979.5,0,0,0.358,973.761
2025-03-04 15:30:30,1000,646,0,2372.997,6972.232,323,73.533,23751,0,0,0.32,1370.957
2025-03-04 15:30:32,1000,726,0,3194.654,8968.963,363,73.483,26674.5,0,0,0.337,2194.686
2025-03-04 15:30:34,1000,745,0,1233.039,3054.551,372.5,74.685,27820,0,0,0.505,226.319
2025-03-04 15:30:36,1000,811,0,3070,9185.981,405.5,73.274,29712.5,0,0,0.365,2065.587
2025-03-04 15:30:38,1000,835,0,1436.121,4405.924,417.5,73.001,30478,0,0,0.308,434.2
2025-03-04 15:30:40,1000,901,0,2548.724,8322.148,450.5,73.846,33267.5,0,0,0.262,1545.295
2025-03-04 15:30:42,1000,902,0,1112.616,2282.798,451,72.557,32723,0,0,0.249,108.622
2025-03-04 15:30:44,1000,960,0,2651.379,9025.644,480,72.956,35019,0,0,0.234,1649.69
2025-03-04 15:30:46,1000,1020,0,3092.362,10335.133,510,72.904,37181,0,0,0.248,2089.221
2025-03-04 15:30:48,1000,1073,0,1206.252,3330.796,536.5,73.228,39287,0,0,0.276,205.124
2025-03-04 15:30:50,1000,1071,0,2133.257,7987.654,535.5,72.093,38606,0,0,0.193,1130.959
2025-03-04 15:30:52,1000,1131,0,2137.088,8001.162,565.5,74.302,42017.5,0,0,0.177,1127.985
2025-03-04 15:30:54,1000,1590,429,1003.818,63.546,795,74,58830,0,0,0.179,152.213
2025-03-04 15:30:56,1000,2001,0,1005.629,64.884,1000.5,74,74037,0,0,0.208,1.401
2025-03-04 15:30:58,1000,637,0,1005.92,66.219,318.5,74,23569,0,0,0.176,1.287
2025-03-04 15:31:00,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:31:02,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:31:04,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:31:06,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:31:08,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:31:10,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:31:12,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:31:14,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:31:16,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:31:18,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:31:20,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:31:22,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:31:24,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:31:26,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:31:28,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:31:30,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:31:32,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:31:34,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:31:36,1000,5,0,23913.2,18635.413,2.5,73.4,183.5,0,0,0.4,22846.8
2025-03-04 15:31:38,1000,10,0,13087.3,18485.939,5,72,360,0,0,0.4,12077.6
2025-03-04 15:31:40,1000,21,0,19211.524,21037.939,10.5,72.429,760.5,0,0,0.19,18211.143
2025-03-04 15:31:42,1000,54,0,11574.259,18758.395,27,73.5,1984.5,0,0,0.463,10568.519
2025-03-04 15:31:44,1000,79,0,10990.646,19097.011,39.5,72.861,2878,0,0,0.418,9999.899
2025-03-04 15:31:46,1000,105,0,6540.152,15408.194,52.5,72.533,3808,0,0,0.4,5533.79
2025-03-04 15:31:48,1000,145,0,8260.717,17621.279,72.5,72.676,5269,0,0,0.352,7252.828
2025-03-04 15:31:50,1000,178,0,5140.798,14148.59,89,72.73,6473,0,0,0.371,4135.747
2025-03-04 15:31:52,1000,219,0,6682.484,16568.129,109.5,73.155,8010.5,0,0,0.406,5675.196
2025-03-04 15:31:54,1000,229,0,1751.437,6445.082,114.5,73.996,8472.5,0,0,0.362,742.707
2025-03-04 15:31:56,1000,281,0,7438.979,18285.171,140.5,73.512,10328.5,0,0,0.32,6437.616
2025-03-04 15:31:58,1000,441,851,1002.782,68.657,220.5,73.995,16316,0,0,0.245,273.506
2025-03-04 15:32:00,1000,2008,0,1002.242,65.723,1004,74,74296,0,0,0.273,1.31
2025-03-04 15:32:02,1000,1720,0,1004.451,66.485,860,74,63640,0,0,0.227,1.428
2025-03-04 15:32:04,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:32:06,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:32:08,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:32:10,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:32:12,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:32:14,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:32:16,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:32:18,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:32:20,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:32:22,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:32:24,1000,0,0,0,0,0,0,0,0,0,0,0
2025-03-04 15:32:26,1000,0,0,0,0,0,0,0,0,0,0,0
