Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741069311,8c1f75779d18,reverse_proxy_test-cache-1,8c1f75779d18,8.62%,"14.06MiB / 20MiB",70.29%,"153MB / 144MB","0B / 38.6MB",13
1741069311,1cfbd8856e2c,reverse_proxy_test-lb-1,1cfbd8856e2c,0.18%,"67.73MiB / 7.653GiB",0.86%,"751kB / 955kB","0B / 16.4kB",30
1741069311,1c49572c3806,reverse_proxy_test-api-1,1c49572c3806,0.24%,"61.69MiB / 100MiB",61.69%,"524kB / 389kB","1.04MB / 12.3MB",53
1741069324,8c1f75779d18,reverse_proxy_test-cache-1,8c1f75779d18,1.98%,"19.6MiB / 20MiB",97.99%,"154MB / 145MB","143kB / 40.7MB",13
1741069324,1cfbd8856e2c,reverse_proxy_test-lb-1,1cfbd8856e2c,0.23%,"73.04MiB / 7.653GiB",0.93%,"1.04MB / 1.33MB","0B / 16.4kB",30
1741069324,1c49572c3806,reverse_proxy_test-api-1,1c49572c3806,102.60%,"63.78MiB / 100MiB",63.78%,"793kB / 492kB","1.04MB / 12.3MB",56
1741069336,8c1f75779d18,reverse_proxy_test-cache-1,8c1f75779d18,3.76%,"18.53MiB / 20MiB",92.64%,"156MB / 147MB","143kB / 41.5MB",13
1741069336,1cfbd8856e2c,reverse_proxy_test-lb-1,1cfbd8856e2c,0.08%,"72.66MiB / 7.653GiB",0.93%,"1.07MB / 1.37MB","0B / 16.4kB",30
1741069336,1c49572c3806,reverse_proxy_test-api-1,1c49572c3806,105.15%,"77.16MiB / 100MiB",77.16%,"807kB / 521kB","1.04MB / 12.3MB",56
1741069348,8c1f75779d18,reverse_proxy_test-cache-1,8c1f75779d18,8.07%,"18.5MiB / 20MiB",92.48%,"160MB / 150MB","147kB / 42.6MB",13
1741069348,1cfbd8856e2c,reverse_proxy_test-lb-1,1cfbd8856e2c,0.18%,"72.11MiB / 7.653GiB",0.92%,"1.13MB / 1.44MB","0B / 16.4kB",30
1741069348,1c49572c3806,reverse_proxy_test-api-1,1c49572c3806,106.71%,"69.22MiB / 100MiB",69.22%,"827kB / 563kB","1.04MB / 12.3MB",51
1741069360,8c1f75779d18,reverse_proxy_test-cache-1,8c1f75779d18,11.62%,"17.43MiB / 20MiB",87.17%,"165MB / 155MB","147kB / 44.2MB",13
1741069360,1cfbd8856e2c,reverse_proxy_test-lb-1,1cfbd8856e2c,0.15%,"71.56MiB / 7.653GiB",0.91%,"1.18MB / 1.5MB","0B / 16.4kB",30
1741069360,1c49572c3806,reverse_proxy_test-api-1,1c49572c3806,113.76%,"87.1MiB / 100MiB",87.10%,"847kB / 603kB","1.39MB / 12.3MB",56
1741069372,8c1f75779d18,reverse_proxy_test-cache-1,8c1f75779d18,9.66%,"17.75MiB / 20MiB",88.73%,"172MB / 161MB","201kB / 45.9MB",13
1741069372,1cfbd8856e2c,reverse_proxy_test-lb-1,1cfbd8856e2c,0.21%,"71.02MiB / 7.653GiB",0.91%,"1.24MB / 1.56MB","0B / 16.4kB",30
1741069372,1c49572c3806,reverse_proxy_test-api-1,1c49572c3806,106.61%,"65.8MiB / 100MiB",65.80%,"866kB / 643kB","1.4MB / 12.3MB",48
1741069384,8c1f75779d18,reverse_proxy_test-cache-1,8c1f75779d18,0.29%,"19.53MiB / 20MiB",97.66%,"175MB / 165MB","1.32MB / 59.3MB",13
1741069384,1cfbd8856e2c,reverse_proxy_test-lb-1,1cfbd8856e2c,0.15%,"80.57MiB / 7.653GiB",1.03%,"1.74MB / 2.24MB","0B / 16.4kB",30
1741069384,1c49572c3806,reverse_proxy_test-api-1,1c49572c3806,105.93%,"72.98MiB / 100MiB",72.98%,"1.37MB / 805kB","1.4MB / 12.3MB",56
1741069396,8c1f75779d18,reverse_proxy_test-cache-1,8c1f75779d18,1.48%,"19.37MiB / 20MiB",96.86%,"176MB / 165MB","3.3MB / 61.8MB",13
1741069396,1cfbd8856e2c,reverse_proxy_test-lb-1,1cfbd8856e2c,0.18%,"80.05MiB / 7.653GiB",1.02%,"1.8MB / 2.31MB","0B / 16.4kB",30
1741069396,1c49572c3806,reverse_proxy_test-api-1,1c49572c3806,103.40%,"67.44MiB / 100MiB",67.44%,"1.39MB / 846kB","1.4MB / 12.3MB",53
1741069408,8c1f75779d18,reverse_proxy_test-cache-1,8c1f75779d18,2.35%,"18.41MiB / 20MiB",92.03%,"177MB / 166MB","4.96MB / 64.2MB",13
1741069408,1cfbd8856e2c,reverse_proxy_test-lb-1,1cfbd8856e2c,0.15%,"79.48MiB / 7.653GiB",1.01%,"1.85MB / 2.37MB","0B / 16.4kB",30
1741069408,1c49572c3806,reverse_proxy_test-api-1,1c49572c3806,105.88%,"78.53MiB / 100MiB",78.53%,"1.41MB / 889kB","1.4MB / 12.3MB",56
1741069420,8c1f75779d18,reverse_proxy_test-cache-1,8c1f75779d18,4.42%,"19.19MiB / 20MiB",95.94%,"179MB / 169MB","6.55MB / 65.4MB",13
1741069420,1cfbd8856e2c,reverse_proxy_test-lb-1,1cfbd8856e2c,0.13%,"78.87MiB / 7.653GiB",1.01%,"1.91MB / 2.44MB","0B / 16.4kB",30
1741069420,1c49572c3806,reverse_proxy_test-api-1,1c49572c3806,111.23%,"73.86MiB / 100MiB",73.86%,"1.44MB / 934kB","1.4MB / 12.3MB",56
1741069432,8c1f75779d18,reverse_proxy_test-cache-1,8c1f75779d18,7.54%,"18.91MiB / 20MiB",94.53%,"182MB / 171MB","7.75MB / 68.2MB",13
1741069432,1cfbd8856e2c,reverse_proxy_test-lb-1,1cfbd8856e2c,0.13%,"78.45MiB / 7.653GiB",1.00%,"1.95MB / 2.49MB","0B / 16.4kB",30
1741069432,1c49572c3806,reverse_proxy_test-api-1,1c49572c3806,107.29%,"70.33MiB / 100MiB",70.33%,"1.45MB / 964kB","1.4MB / 12.3MB",56
1741069444,8c1f75779d18,reverse_proxy_test-cache-1,8c1f75779d18,1.07%,"19.41MiB / 20MiB",97.07%,"187MB / 176MB","14.8MB / 81MB",13
1741069444,1cfbd8856e2c,reverse_proxy_test-lb-1,1cfbd8856e2c,0.53%,"83.42MiB / 7.653GiB",1.06%,"2.57MB / 3.38MB","0B / 16.4kB",31
1741069444,1c49572c3806,reverse_proxy_test-api-1,1c49572c3806,105.75%,"70.39MiB / 100MiB",70.39%,"2MB / 1.17MB","1.4MB / 12.3MB",46
1741069456,8c1f75779d18,reverse_proxy_test-cache-1,8c1f75779d18,0.00%,"19.41MiB / 20MiB",97.03%,"187MB / 176MB","15MB / 81MB",13
1741069456,1cfbd8856e2c,reverse_proxy_test-lb-1,1cfbd8856e2c,0.09%,"83.39MiB / 7.653GiB",1.06%,"2.58MB / 3.39MB","0B / 16.4kB",31
1741069456,1c49572c3806,reverse_proxy_test-api-1,1c49572c3806,109.21%,"82.08MiB / 100MiB",82.08%,"2.01MB / 1.18MB","1.4MB / 12.3MB",56
1741069468,8c1f75779d18,reverse_proxy_test-cache-1,8c1f75779d18,0.01%,"19.26MiB / 20MiB",96.29%,"187MB / 176MB","15MB / 81.2MB",13
1741069468,1cfbd8856e2c,reverse_proxy_test-lb-1,1cfbd8856e2c,0.09%,"83.37MiB / 7.653GiB",1.06%,"2.58MB / 3.39MB","0B / 16.4kB",31
1741069468,1c49572c3806,reverse_proxy_test-api-1,1c49572c3806,109.40%,"87.03MiB / 100MiB",87.03%,"2.01MB / 1.19MB","1.4MB / 12.3MB",56
1741069480,8c1f75779d18,reverse_proxy_test-cache-1,8c1f75779d18,0.00%,"19.26MiB / 20MiB",96.29%,"187MB / 176MB","15MB / 81.2MB",13
1741069480,1cfbd8856e2c,reverse_proxy_test-lb-1,1cfbd8856e2c,0.07%,"83.35MiB / 7.653GiB",1.06%,"2.59MB / 3.4MB","0B / 16.4kB",31
1741069480,1c49572c3806,reverse_proxy_test-api-1,1c49572c3806,110.36%,"85.14MiB / 100MiB",85.14%,"2.02MB / 1.2MB","1.4MB / 12.3MB",56
1741069492,8c1f75779d18,reverse_proxy_test-cache-1,8c1f75779d18,0.00%,"19.27MiB / 20MiB",96.35%,"187MB / 176MB","15MB / 81.2MB",13
1741069492,1cfbd8856e2c,reverse_proxy_test-lb-1,1cfbd8856e2c,0.08%,"83.32MiB / 7.653GiB",1.06%,"2.6MB / 3.41MB","0B / 16.4kB",31
1741069492,1c49572c3806,reverse_proxy_test-api-1,1c49572c3806,110.44%,"98.11MiB / 100MiB",98.11%,"2.03MB / 1.2MB","59.4MB / 65.4MB",56
1741069504,8c1f75779d18,reverse_proxy_test-cache-1,8c1f75779d18,11.60%,"18.81MiB / 20MiB",94.04%,"189MB / 177MB","26MB / 88.2MB",13
1741069504,1cfbd8856e2c,reverse_proxy_test-lb-1,1cfbd8856e2c,0.21%,"78.65MiB / 7.653GiB",1.00%,"2.81MB / 3.84MB","0B / 16.4kB",32
1741069504,1c49572c3806,reverse_proxy_test-api-1,1c49572c3806,107.25%,"71.82MiB / 100MiB",71.82%,"2.09MB / 1.28MB","62.6MB / 75.1MB",56
1741069516,8c1f75779d18,reverse_proxy_test-cache-1,8c1f75779d18,0.00%,"19.11MiB / 20MiB",95.53%,"191MB / 179MB","31.1MB / 99.8MB",13
1741069516,1cfbd8856e2c,reverse_proxy_test-lb-1,1cfbd8856e2c,0.08%,"83.92MiB / 7.653GiB",1.07%,"3.34MB / 4.54MB","0B / 16.4kB",32
1741069516,1c49572c3806,reverse_proxy_test-api-1,1c49572c3806,110.00%,"96.6MiB / 100MiB",96.60%,"2.65MB / 1.48MB","221MB / 227MB",56
1741069528,8c1f75779d18,reverse_proxy_test-cache-1,8c1f75779d18,0.01%,"19.14MiB / 20MiB",95.70%,"191MB / 179MB","31.1MB / 99.9MB",13
1741069528,1cfbd8856e2c,reverse_proxy_test-lb-1,1cfbd8856e2c,0.08%,"83.89MiB / 7.653GiB",1.07%,"3.34MB / 4.54MB","0B / 16.4kB",32
1741069528,1c49572c3806,reverse_proxy_test-api-1,1c49572c3806,109.25%,"91.65MiB / 100MiB",91.65%,"2.65MB / 1.48MB","495MB / 484MB",56
1741069540,8c1f75779d18,reverse_proxy_test-cache-1,8c1f75779d18,0.00%,"19.14MiB / 20MiB",95.70%,"191MB / 179MB","31.1MB / 99.9MB",13
1741069540,1cfbd8856e2c,reverse_proxy_test-lb-1,1cfbd8856e2c,0.13%,"83.86MiB / 7.653GiB",1.07%,"3.34MB / 4.54MB","0B / 16.4kB",32
1741069540,1c49572c3806,reverse_proxy_test-api-1,1c49572c3806,112.16%,"88.46MiB / 100MiB",88.46%,"2.65MB / 1.48MB","499MB / 492MB",56
1741069552,8c1f75779d18,reverse_proxy_test-cache-1,8c1f75779d18,0.00%,"19.14MiB / 20MiB",95.70%,"191MB / 179MB","31.1MB / 99.9MB",13
1741069552,1cfbd8856e2c,reverse_proxy_test-lb-1,1cfbd8856e2c,0.11%,"83.84MiB / 7.653GiB",1.07%,"3.34MB / 4.54MB","0B / 16.4kB",32
1741069552,1c49572c3806,reverse_proxy_test-api-1,1c49572c3806,110.97%,"97.65MiB / 100MiB",97.65%,"2.65MB / 1.48MB","502MB / 494MB",56
1741069564,8c1f75779d18,reverse_proxy_test-cache-1,8c1f75779d18,0.00%,"19.1MiB / 20MiB",95.49%,"191MB / 180MB","31.1MB / 99.9MB",13
1741069564,1cfbd8856e2c,reverse_proxy_test-lb-1,1cfbd8856e2c,0.13%,"83.86MiB / 7.653GiB",1.07%,"3.34MB / 4.54MB","0B / 16.4kB",32
1741069564,1c49572c3806,reverse_proxy_test-api-1,1c49572c3806,108.96%,"93.44MiB / 100MiB",93.44%,"2.65MB / 1.48MB","505MB / 494MB",56
